Stepgroup Label,Stepgroup Loop,Group,Bidder Group,auctionPrice,highBid,myProfit,newBids,numBidders,rPrice,secondBid
rprice,4,,S.12,75,86,75,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,75,22
rprice,5,,S.12,0,3,0,a:1:{i:0;d:3;},1,25,0
rprice,6,,S.12,0,18,0,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,40,17
rprice,7,,S.12,0,75,0,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,90,66
rprice,8,,S.12,30,47,30,a:4:{i:0;d:47;i:1;d:6;i:2;d:3;i:3;d:0;},4,30,6
rprice,9,,S.12,15,49,15,a:1:{i:0;d:49;},1,15,0
rprice,10,,S.12,20,33,20,a:1:{i:0;d:33;},1,20,0
rprice,11,,S.12,0,75,0,a:10:{i:0;d:75;i:1;d:66;i:2;d:33;i:3;d:10;i:4;d:7;i:5;d:3;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,80,66
rprice,12,,S.12,0,68,0,a:10:{i:0;d:68;i:1;d:64;i:2;d:39;i:3;d:27;i:4;d:19;i:5;d:5;i:6;d:2;i:7;d:2;i:8;d:1;i:9;d:0;},10,75,64
rprice,13,,S.12,0,1,0,a:1:{i:0;d:1;},1,20,0
rprice,14,,S.12,83,100,83,a:4:{i:0;d:100;i:1;d:83;i:2;d:4;i:3;d:0;},4,25,83
rprice,15,,S.12,86,97,86,a:7:{i:0;d:97;i:1;d:86;i:2;d:19;i:3;d:4;i:4;d:3;i:5;d:1;i:6;d:0;},7,40,86
rprice,16,,S.12,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,40,46
rprice,17,,S.12,10,30,10,a:1:{i:0;d:30;},1,10,0
rprice,18,,S.12,50,86,50,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,50,46
rprice,19,,S.12,0,13,0,a:1:{i:0;d:13;},1,15,0
rprice,20,,S.12,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,50,73
rprice,21,,S.12,0,18,0,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,25,17
rprice,22,,S.12,41,44,41,a:4:{i:0;d:44;i:1;d:41;i:2;d:39;i:3;d:0;},4,25,41
rprice,23,,S.12,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,24,,S.12,0,2,0,a:1:{i:0;d:2;},1,75,0
rprice,25,,S.12,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,75,83
rprice,26,,S.12,0,18,0,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,45,17
rprice,27,,S.12,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,65,73
rprice,28,,S.12,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:61;i:4;d:53;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,75,83
rprice,29,,S.12,0,64,0,a:10:{i:0;d:64;i:1;d:57;i:2;d:27;i:3;d:22;i:4;d:19;i:5;d:5;i:6;d:4;i:7;d:2;i:8;d:2;i:9;d:0;},10,83,57
rprice,30,,S.12,56,94,56,a:4:{i:0;d:94;i:1;d:30;i:2;d:17;i:3;d:0;},4,56,30
rprice,31,,S.12,0,49,0,a:7:{i:0;d:49;i:1;d:39;i:2;d:24;i:3;d:3;i:4;d:2;i:5;d:2;i:6;d:1;},7,66,39
rprice,32,,S.12,0,10,0,a:1:{i:0;d:10;},1,50,0
rprice,33,,S.12,0,23,0,a:4:{i:0;d:23;i:1;d:21;i:2;d:6;i:3;d:2;},4,40,21
rprice,34,,S.12,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,35,1
rprice,35,,S.12,0,18,0,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,30,17
rprice,36,,S.12,0,13,0,a:1:{i:0;d:13;},1,30,0
rprice,37,,S.12,75,100,75,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,75,73
rprice,38,,S.12,0,0,0,a:1:{i:0;d:0;},1,20,0
rprice,39,,S.12,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,50,73
rprice,40,,S.12,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,20,9
rprice,41,,S.12,0,1,0,a:4:{i:0;d:1;i:1;d:0;i:2;d:0;i:3;d:0;},4,10,0
rprice,42,,S.12,0,2,0,a:1:{i:0;d:2;},1,25,0
rprice,43,,S.12,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,44,,S.12,5,34,5,a:1:{i:0;d:34;},1,5,0
rprice,45,,S.12,0,1,0,a:1:{i:0;d:1;},1,10,0
rprice,46,,S.12,20,46,20,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,10,20
rprice,47,,S.12,10,100,10,a:4:{i:0;d:100;i:1;d:5;i:2;d:2;i:3;d:0;},4,10,5
rprice,48,,S.12,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,49,,S.12,20,46,20,a:4:{i:0;d:46;i:1;d:20;i:2;d:0;i:3;d:0;},4,15,20
rprice,50,,S.12,10,30,10,a:1:{i:0;d:30;},1,10,0
rprice,51,,S.12,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,52,,S.12,20,37,20,a:4:{i:0;d:37;i:1;d:8;i:2;d:0;i:3;d:0;},4,20,8
rprice,53,,S.12,25,34,25,a:4:{i:0;d:34;i:1;d:9;i:2;d:6;i:3;d:0;},4,25,9
rprice,54,,S.12,78,94,78,a:4:{i:0;d:94;i:1;d:78;i:2;d:61;i:3;d:0;},4,25,78
rprice,55,,S.12,50,86,50,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,50,46
rprice,56,,S.12,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,73
rprice,57,,S.12,86,91,86,a:10:{i:0;d:91;i:1;d:86;i:2;d:83;i:3;d:66;i:4;d:61;i:5;d:53;i:6;d:7;i:7;d:1;i:8;d:1;i:9;d:0;},10,60,86
rprice,58,,S.12,78,94,78,a:4:{i:0;d:94;i:1;d:78;i:2;d:51;i:3;d:23;},4,20,78
rprice,59,,S.12,50,66,50,a:1:{i:0;d:66;},1,50,0
rprice,60,,S.12,0,59,0,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,80,44
rprice,1,,S.13,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,25,44
rprice,2,,S.13,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,25,73
rprice,3,,S.13,41,41,41,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,25,41
rprice,4,,S.13,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,25,94
rprice,5,,S.13,94,94,94,a:7:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:31;i:4;d:23;i:5;d:13;i:6;d:4;},7,25,94
rprice,6,,S.13,0,23,0,a:7:{i:0;d:23;i:1;d:3;i:2;d:2;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;},7,25,3
rprice,7,,S.13,44,59,44,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,25,44
rprice,8,,S.13,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,9,,S.13,94,94,94,a:7:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:31;i:4;d:23;i:5;d:15;i:6;d:4;},7,25,94
rprice,10,,S.13,10,91,10,a:1:{i:0;d:91;},1,10,0
rprice,11,,S.13,10,13,10,a:1:{i:0;d:13;},1,10,0
rprice,12,,S.13,0,8,0,a:1:{i:0;d:8;},1,10,0
rprice,13,,S.13,10,46,10,a:1:{i:0;d:46;},1,10,0
rprice,14,,S.13,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,15,,S.13,31,61,31,a:4:{i:0;d:61;i:1;d:31;i:2;d:29;i:3;d:10;},4,25,31
rprice,16,,S.13,57,70,57,a:10:{i:0;d:70;i:1;d:57;i:2;d:34;i:3;d:24;i:4;d:10;i:5;d:1;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,25,57
rprice,17,,S.13,1,13,1,a:1:{i:0;d:13;},1,1,0
rprice,18,,S.13,0,6,0,a:1:{i:0;d:6;},1,10,0
rprice,19,,S.13,51,97,51,a:10:{i:0;d:97;i:1;d:51;i:2;d:42;i:3;d:34;i:4;d:26;i:5;d:18;i:6;d:16;i:7;d:15;i:8;d:10;i:9;d:6;},10,25,51
rprice,20,,S.13,10,59,10,a:1:{i:0;d:59;},1,10,0
rprice,21,,S.13,30,86,30,a:7:{i:0;d:86;i:1;d:30;i:2;d:22;i:3;d:18;i:4;d:2;i:5;d:1;i:6;d:0;},7,25,30
rprice,22,,S.13,0,19,0,a:4:{i:0;d:19;i:1;d:11;i:2;d:10;i:3;d:4;},4,25,11
rprice,23,,S.13,88,91,88,a:7:{i:0;d:91;i:1;d:88;i:2;d:86;i:3;d:37;i:4;d:10;i:5;d:3;i:6;d:0;},7,25,88
rprice,24,,S.13,10,59,10,a:1:{i:0;d:59;},1,10,0
rprice,25,,S.13,27,64,27,a:10:{i:0;d:64;i:1;d:27;i:2;d:22;i:3;d:19;i:4;d:13;i:5;d:5;i:6;d:4;i:7;d:2;i:8;d:2;i:9;d:0;},10,25,27
rprice,26,,S.13,0,5,0,a:1:{i:0;d:5;},1,25,0
rprice,27,,S.13,86,91,86,a:10:{i:0;d:91;i:1;d:86;i:2;d:66;i:3;d:61;i:4;d:53;i:5;d:46;i:6;d:7;i:7;d:1;i:8;d:1;i:9;d:0;},10,25,86
rprice,28,,S.13,10,14,10,a:1:{i:0;d:14;},1,10,0
rprice,29,,S.13,86,91,86,a:10:{i:0;d:91;i:1;d:86;i:2;d:36;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,25,86
rprice,30,,S.13,33,46,33,a:7:{i:0;d:46;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:0;},7,25,33
rprice,31,,S.13,55,100,55,a:10:{i:0;d:100;i:1;d:55;i:2;d:34;i:3;d:26;i:4;d:23;i:5;d:20;i:6;d:19;i:7;d:15;i:8;d:0;i:9;d:0;},10,25,55
rprice,32,,S.13,66,70,66,a:7:{i:0;d:70;i:1;d:66;i:2;d:59;i:3;d:31;i:4;d:12;i:5;d:2;i:6;d:0;},7,25,66
rprice,33,,S.13,42,61,42,a:4:{i:0;d:61;i:1;d:42;i:2;d:3;i:3;d:0;},4,25,42
rprice,34,,S.13,61,97,61,a:7:{i:0;d:97;i:1;d:61;i:2;d:31;i:3;d:11;i:4;d:4;i:5;d:0;i:6;d:0;},7,25,61
rprice,35,,S.13,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,25,57
rprice,36,,S.13,0,9,0,a:1:{i:0;d:9;},1,10,0
rprice,37,,S.13,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,38,,S.13,10,27,10,a:1:{i:0;d:27;},1,10,0
rprice,39,,S.13,36,86,36,a:7:{i:0;d:86;i:1;d:36;i:2;d:33;i:3;d:33;i:4;d:2;i:5;d:0;i:6;d:0;},7,25,36
rprice,40,,S.13,25,46,25,a:1:{i:0;d:46;},1,25,0
rprice,41,,S.13,44,64,44,a:10:{i:0;d:64;i:1;d:44;i:2;d:34;i:3;d:12;i:4;d:4;i:5;d:2;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,25,44
rprice,42,,S.13,91,91,91,a:10:{i:0;d:91;i:1;d:91;i:2;d:78;i:3;d:51;i:4;d:15;i:5;d:14;i:6;d:5;i:7;d:3;i:8;d:2;i:9;d:1;},10,25,91
rprice,43,,S.13,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,25,44
rprice,44,,S.13,61,78,61,a:7:{i:0;d:78;i:1;d:61;i:2;d:46;i:3;d:36;i:4;d:22;i:5;d:19;i:6;d:6;},7,25,61
rprice,45,,S.13,66,75,66,a:7:{i:0;d:75;i:1;d:66;i:2;d:10;i:3;d:0;i:4;d:0;i:5;d:0;i:6;d:0;},7,25,66
rprice,46,,S.13,41,46,41,a:4:{i:0;d:46;i:1;d:41;i:2;d:19;i:3;d:3;},4,25,41
rprice,47,,S.13,25,59,25,a:1:{i:0;d:59;},1,25,0
rprice,48,,S.13,25,46,25,a:1:{i:0;d:46;},1,25,0
rprice,49,,S.13,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,25,70
rprice,50,,S.13,0,9,0,a:1:{i:0;d:9;},1,25,0
rprice,51,,S.13,25,91,25,a:4:{i:0;d:91;i:1;d:22;i:2;d:0;i:3;d:0;},4,25,22
rprice,52,,S.13,44,49,44,a:7:{i:0;d:49;i:1;d:44;i:2;d:21;i:3;d:19;i:4;d:7;i:5;d:4;i:6;d:0;},7,25,44
rprice,53,,S.13,66,75,66,a:10:{i:0;d:75;i:1;d:66;i:2;d:44;i:3;d:33;i:4;d:10;i:5;d:10;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,25,66
rprice,54,,S.13,57,57,57,a:7:{i:0;d:57;i:1;d:57;i:2;d:49;i:3;d:24;i:4;d:4;i:5;d:1;i:6;d:0;},7,25,57
rprice,55,,S.13,44,70,44,a:4:{i:0;d:70;i:1;d:44;i:2;d:1;i:3;d:0;},4,25,44
rprice,56,,S.13,25,80,25,a:1:{i:0;d:80;},1,25,0
rprice,57,,S.13,25,47,25,a:7:{i:0;d:47;i:1;d:25;i:2;d:16;i:3;d:12;i:4;d:10;i:5;d:3;i:6;d:1;},7,25,25
rprice,58,,S.13,0,0,0,a:1:{i:0;d:0;},1,25,0
rprice,59,,S.13,25,78,25,a:4:{i:0;d:78;i:1;d:10;i:2;d:0;i:3;d:0;},4,25,10
rprice,60,,S.13,53,100,53,a:7:{i:0;d:100;i:1;d:53;i:2;d:44;i:3;d:5;i:4;d:1;i:5;d:0;i:6;d:0;},7,25,53
rprice,1,,S.14,80,83,80,a:10:{i:0;d:83;i:1;d:80;i:2;d:66;i:3;d:61;i:4;d:55;i:5;d:44;i:6;d:10;i:7;d:2;i:8;d:1;i:9;d:0;},10,40,80
rprice,2,,S.14,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,40,42
rprice,3,,S.14,59,68,59,a:4:{i:0;d:68;i:1;d:59;i:2;d:34;i:3;d:0;},4,40,59
rprice,4,,S.14,44,66,44,a:4:{i:0;d:66;i:1;d:44;i:2;d:1;i:3;d:1;},4,40,44
rprice,5,,S.14,0,13,0,a:1:{i:0;d:13;},1,40,0
rprice,6,,S.14,0,10,0,a:1:{i:0;d:10;},1,40,0
rprice,7,,S.14,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,40,94
rprice,8,,S.14,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,40,94
rprice,9,,S.14,66,83,66,a:10:{i:0;d:83;i:1;d:66;i:2;d:59;i:3;d:31;i:4;d:13;i:5;d:12;i:6;d:5;i:7;d:2;i:8;d:0;i:9;d:0;},10,40,66
rprice,10,,S.14,40,47,40,a:7:{i:0;d:47;i:1;d:29;i:2;d:26;i:3;d:17;i:4;d:5;i:5;d:0;i:6;d:0;},7,40,29
rprice,11,,S.14,61,88,61,a:4:{i:0;d:88;i:1;d:61;i:2;d:8;i:3;d:0;},4,30,61
rprice,12,,S.14,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:26;i:3;d:21;i:4;d:9;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,40,94
rprice,13,,S.14,40,88,40,a:10:{i:0;d:88;i:1;d:30;i:2;d:23;i:3;d:22;i:4;d:18;i:5;d:13;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,40,30
rprice,14,,S.14,40,78,40,a:4:{i:0;d:78;i:1;d:5;i:2;d:2;i:3;d:0;},4,40,5
rprice,15,,S.14,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,40,6
rprice,16,,S.14,53,78,53,a:10:{i:0;d:78;i:1;d:53;i:2;d:39;i:3;d:17;i:4;d:14;i:5;d:5;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,40,53
rprice,17,,S.14,10,27,10,a:1:{i:0;d:27;},1,10,0
rprice,18,,S.14,0,2,0,a:1:{i:0;d:2;},1,5,0
rprice,19,,S.14,36,78,36,a:7:{i:0;d:78;i:1;d:36;i:2;d:22;i:3;d:19;i:4;d:19;i:5;d:11;i:6;d:0;},7,30,36
rprice,20,,S.14,30,31,30,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,30,1
rprice,21,,S.14,59,66,59,a:7:{i:0;d:66;i:1;d:59;i:2;d:59;i:3;d:47;i:4;d:25;i:5;d:3;i:6;d:0;},7,30,59
rprice,22,,S.14,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,23,,S.14,5,46,5,a:1:{i:0;d:46;},1,5,0
rprice,24,,S.14,0,1,0,a:1:{i:0;d:1;},1,5,0
rprice,25,,S.14,10,75,10,a:4:{i:0;d:75;i:1;d:10;i:2;d:3;i:3;d:3;},4,5,10
rprice,26,,S.14,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,40,57
rprice,27,,S.14,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,40,94
rprice,28,,S.14,91,91,91,a:10:{i:0;d:91;i:1;d:91;i:2;d:78;i:3;d:51;i:4;d:15;i:5;d:14;i:6;d:5;i:7;d:3;i:8;d:2;i:9;d:1;},10,40,91
rprice,29,,S.14,1,10,1,a:1:{i:0;d:10;},1,1,0
rprice,30,,S.14,70,91,70,a:10:{i:0;d:91;i:1;d:70;i:2;d:66;i:3;d:36;i:4;d:13;i:5;d:8;i:6;d:3;i:7;d:1;i:8;d:1;i:9;d:0;},10,40,70
rprice,31,,S.14,44,49,44,a:4:{i:0;d:49;i:1;d:44;i:2;d:13;i:3;d:3;},4,25,44
rprice,32,,S.14,35,47,35,a:7:{i:0;d:47;i:1;d:25;i:2;d:9;i:3;d:9;i:4;d:3;i:5;d:0;i:6;d:0;},7,35,25
rprice,33,,S.14,1,86,1,a:1:{i:0;d:86;},1,1,0
rprice,34,,S.14,25,31,25,a:4:{i:0;d:31;i:1;d:1;i:2;d:0;i:3;d:0;},4,25,1
rprice,35,,S.14,1,42,1,a:1:{i:0;d:42;},1,1,0
rprice,36,,S.14,64,94,64,a:10:{i:0;d:94;i:1;d:64;i:2;d:12;i:3;d:10;i:4;d:9;i:5;d:5;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,64
rprice,37,,S.14,0,1,0,a:1:{i:0;d:1;},1,1,0
rprice,38,,S.14,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,39,,S.14,40,51,40,a:10:{i:0;d:51;i:1;d:39;i:2;d:33;i:3;d:29;i:4;d:11;i:5;d:7;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,40,39
rprice,40,,S.14,0,23,0,a:4:{i:0;d:23;i:1;d:7;i:2;d:5;i:3;d:0;},4,25,7
rprice,41,,S.14,78,91,78,a:7:{i:0;d:91;i:1;d:78;i:2;d:10;i:3;d:3;i:4;d:2;i:5;d:0;i:6;d:0;},7,30,78
rprice,42,,S.14,75,86,75,a:10:{i:0;d:86;i:1;d:75;i:2;d:47;i:3;d:42;i:4;d:23;i:5;d:13;i:6;d:10;i:7;d:5;i:8;d:0;i:9;d:0;},10,40,75
rprice,43,,S.14,40,88,40,a:10:{i:0;d:88;i:1;d:39;i:2;d:11;i:3;d:6;i:4;d:4;i:5;d:2;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,39
rprice,44,,S.14,20,27,20,a:4:{i:0;d:27;i:1;d:9;i:2;d:1;i:3;d:0;},4,20,9
rprice,45,,S.14,0,15,0,a:7:{i:0;d:15;i:1;d:6;i:2;d:4;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;},7,30,6
rprice,46,,S.14,59,78,59,a:7:{i:0;d:78;i:1;d:59;i:2;d:33;i:3;d:25;i:4;d:7;i:5;d:1;i:6;d:1;},7,30,59
rprice,47,,S.14,20,66,20,a:4:{i:0;d:66;i:1;d:2;i:2;d:1;i:3;d:0;},4,20,2
rprice,48,,S.14,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,20,6
rprice,49,,S.14,61,66,61,a:10:{i:0;d:66;i:1;d:61;i:2;d:41;i:3;d:31;i:4;d:29;i:5;d:16;i:6;d:10;i:7;d:10;i:8;d:7;i:9;d:1;},10,30,61
rprice,50,,S.14,1,59,1,a:1:{i:0;d:59;},1,1,0
rprice,51,,S.14,40,61,40,a:10:{i:0;d:61;i:1;d:31;i:2;d:17;i:3;d:16;i:4;d:13;i:5;d:9;i:6;d:4;i:7;d:2;i:8;d:2;i:9;d:0;},10,40,31
rprice,52,,S.14,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,20,1
rprice,53,,S.14,20,41,20,a:4:{i:0;d:41;i:1;d:15;i:2;d:7;i:3;d:0;},4,20,15
rprice,54,,S.14,20,27,20,a:4:{i:0;d:27;i:1;d:9;i:2;d:1;i:3;d:0;},4,20,9
rprice,55,,S.14,1,6,1,a:1:{i:0;d:6;},1,1,0
rprice,56,,S.14,88,94,88,a:10:{i:0;d:94;i:1;d:88;i:2;d:47;i:3;d:21;i:4;d:19;i:5;d:14;i:6;d:5;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,88
rprice,57,,S.14,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,58,,S.14,64,94,64,a:10:{i:0;d:94;i:1;d:64;i:2;d:12;i:3;d:10;i:4;d:9;i:5;d:5;i:6;d:2;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,64
rprice,59,,S.14,57,70,57,a:10:{i:0;d:70;i:1;d:57;i:2;d:51;i:3;d:47;i:4;d:21;i:5;d:10;i:6;d:10;i:7;d:5;i:8;d:3;i:9;d:3;},10,40,57
rprice,60,,S.14,41,41,41,a:10:{i:0;d:41;i:1;d:41;i:2;d:14;i:3;d:14;i:4;d:8;i:5;d:2;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,40,41
rprice,1,,S.15,0,7,0,a:4:{i:0;d:7;i:1;d:6;i:2;d:4;i:3;d:0;},4,22,6
rprice,2,,S.15,64,83,64,a:10:{i:0;d:83;i:1;d:64;i:2;d:55;i:3;d:51;i:4;d:37;i:5;d:16;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,25,64
rprice,3,,S.15,18,100,18,a:4:{i:0;d:100;i:1;d:18;i:2;d:14;i:3;d:0;},4,12,18
rprice,4,,S.15,33,46,33,a:7:{i:0;d:46;i:1;d:33;i:2;d:18;i:3;d:13;i:4;d:4;i:5;d:1;i:6;d:0;},7,30,33
rprice,5,,S.15,1,46,1,a:1:{i:0;d:46;},1,1,0
rprice,6,,S.15,15,41,15,a:4:{i:0;d:41;i:1;d:15;i:2;d:7;i:3;d:0;},4,10,15
rprice,7,,S.15,66,68,66,a:10:{i:0;d:68;i:1;d:66;i:2;d:16;i:3;d:9;i:4;d:6;i:5;d:4;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,35,66
rprice,8,,S.15,2,91,2,a:1:{i:0;d:91;},1,2,0
rprice,9,,S.15,83,100,83,a:10:{i:0;d:100;i:1;d:83;i:2;d:23;i:3;d:12;i:4;d:3;i:5;d:2;i:6;d:2;i:7;d:1;i:8;d:1;i:9;d:0;},10,40,83
rprice,10,,S.15,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:7;i:3;d:2;},4,15,9
rprice,11,,S.15,6,31,6,a:4:{i:0;d:31;i:1;d:6;i:2;d:5;i:3;d:1;},4,0,6
rprice,12,,S.15,53,91,53,a:4:{i:0;d:91;i:1;d:53;i:2;d:0;i:3;d:0;},4,8,53
rprice,13,,S.15,44,46,44,a:7:{i:0;d:46;i:1;d:26;i:2;d:13;i:3;d:6;i:4;d:0;i:5;d:0;i:6;d:0;},7,44,26
rprice,14,,S.15,25,46,25,a:7:{i:0;d:46;i:1;d:24;i:2;d:13;i:3;d:9;i:4;d:2;i:5;d:1;i:6;d:0;},7,25,24
rprice,15,,S.15,0,47,0,a:10:{i:0;d:47;i:1;d:7;i:2;d:6;i:3;d:5;i:4;d:2;i:5;d:2;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,7
rprice,16,,S.15,22,49,22,a:7:{i:0;d:49;i:1;d:22;i:2;d:15;i:3;d:11;i:4;d:11;i:5;d:9;i:6;d:2;},7,20,22
rprice,17,,S.15,1,91,1,a:1:{i:0;d:91;},1,1,0
rprice,18,,S.15,34,70,34,a:4:{i:0;d:70;i:1;d:34;i:2;d:14;i:3;d:0;},4,12,34
rprice,19,,S.15,0,9,0,a:4:{i:0;d:9;i:1;d:8;i:2;d:1;i:3;d:0;},4,12,8
